"country","year","item","r","n","survey","cc_rank"
"Czechia",2018,"PT_natgov_4",2,317.057251360517,"wellcome2018",1022
"Czechia",2018,"PT_natgov_4",3,347.1970051097,"wellcome2018",1022
"Czechia",2018,"PT_natgov_4",4,117.899849616588,"wellcome2018",1022
"Czechia",2019,"PT_natgov_2",1,1789.88681492146,"eb912, eb915, eb923",1022
"Czechia",2019,"PT_natgov_2",2,1171.94265908324,"eb912, eb915, eb923",1022
"Czechia",2020,"PT_natgov_2",1,565.157616216606,"eb931",1022
"Czechia",2020,"PT_natgov_2",2,399.38880037644,"eb931",1022
"Mexico",1990,"PT_natgov_4",1,370.30701314416,"wvs_combo",1020
"Mexico",1990,"PT_natgov_4",2,779.646387133245,"wvs_combo",1020
"Mexico",1990,"PT_natgov_4",3,252.209100844131,"wvs_combo",1020
"Mexico",1990,"PT_natgov_4",4,119.098742065284,"wvs_combo",1020
"Mexico",1995,"PT_natgov_4",1,287.416528985167,"lb1995",1020
"Mexico",1995,"PT_natgov_4",2,478.364534400917,"lb1995",1020
"Mexico",1995,"PT_natgov_4",3,355.043947569912,"lb1995",1020
"Mexico",1995,"PT_natgov_4",4,50.7205639385588,"lb1995",1020
"Mexico",1996,"PT_natgov_4",1,1108.34093686017,"wvs_combo, lb1996",1020
"Mexico",1996,"PT_natgov_4",2,993.381618101037,"wvs_combo, lb1996",1020
"Mexico",1996,"PT_natgov_4",3,701.399086577978,"wvs_combo, lb1996",1020
"Mexico",1996,"PT_natgov_4",4,193.120309305298,"wvs_combo, lb1996",1020
"Mexico",2000,"PT_natgov_4",1,445.825917711656,"wvs_combo",1020
"Mexico",2000,"PT_natgov_4",2,493.050021492617,"wvs_combo",1020
"Mexico",2000,"PT_natgov_4",3,375.311662385315,"wvs_combo",1020
"Mexico",2000,"PT_natgov_4",4,177.33577885178,"wvs_combo",1020
"Mexico",2002,"PT_natgov_4",1,417.746088395672,"lb2002",1020
"Mexico",2002,"PT_natgov_4",2,559.3650703468,"lb2002",1020
"Mexico",2002,"PT_natgov_4",3,193.97538099031,"lb2002",1020
"Mexico",2002,"PT_natgov_4",4,36.2205785245002,"lb2002",1020
"Mexico",2003,"PT_natgov_4",1,455.651313458247,"lb2003",1020
"Mexico",2003,"PT_natgov_4",2,457.001998184945,"lb2003",1020
"Mexico",2003,"PT_natgov_4",3,262.270522526954,"lb2003",1020
"Mexico",2003,"PT_natgov_4",4,18.2676977236397,"lb2003",1020
"Mexico",2004,"PT_natgov_4",1,384.073398420017,"lb2004",1020
"Mexico",2004,"PT_natgov_4",2,562.027312224945,"lb2004",1020
"Mexico",2004,"PT_natgov_4",3,223.225109123161,"lb2004",1020
"Mexico",2004,"PT_natgov_4",4,15.3393260194972,"lb2004",1020
"Mexico",2004,"PT_natgov_7",1,142.999183970497,"amb_combo",1020
"Mexico",2004,"PT_natgov_7",2,109.999372284998,"amb_combo",1020
"Mexico",2004,"PT_natgov_7",3,218.998750276495,"amb_combo",1020
"Mexico",2004,"PT_natgov_7",4,299.998288049994,"amb_combo",1020
"Mexico",2004,"PT_natgov_7",5,337.998071202993,"amb_combo",1020
"Mexico",2004,"PT_natgov_7",6,241.998619026995,"amb_combo",1020
"Mexico",2004,"PT_natgov_7",7,157.999098372997,"amb_combo",1020
"Mexico",2005,"PT_dntrustgov_4",1,229.918957007444,"gallup_vop2005",1020
"Mexico",2005,"PT_dntrustgov_4",2,245.026372373928,"gallup_vop2005",1020
"Mexico",2005,"PT_dntrustgov_4",3,171.21645178757,"gallup_vop2005",1020
"Mexico",2005,"PT_dntrustgov_4",4,100.520536106719,"gallup_vop2005",1020
"Mexico",2005,"PT_natgov_4",1,606.605860857337,"wvs_combo, lb2005",1020
"Mexico",2005,"PT_natgov_4",2,1057.61727282705,"wvs_combo, lb2005",1020
"Mexico",2005,"PT_natgov_4",3,830.716673422609,"wvs_combo, lb2005",1020
"Mexico",2005,"PT_natgov_4",4,232.362552350108,"wvs_combo, lb2005",1020
"Mexico",2006,"PT_natgov_4",1,224.321728503959,"lb2006",1020
"Mexico",2006,"PT_natgov_4",2,411.453947482119,"lb2006",1020
"Mexico",2006,"PT_natgov_4",3,418.481037468436,"lb2006",1020
"Mexico",2006,"PT_natgov_4",4,138.183063005347,"lb2006",1020
"Mexico",2006,"PT_natgov_7",1,129.999258154997,"amb_combo",1020
"Mexico",2006,"PT_natgov_7",2,95.999452175998,"amb_combo",1020
"Mexico",2006,"PT_natgov_7",3,163.999064133997,"amb_combo",1020
"Mexico",2006,"PT_natgov_7",4,254.998544842495,"amb_combo",1020
"Mexico",2006,"PT_natgov_7",5,337.998071202993,"amb_combo",1020
"Mexico",2006,"PT_natgov_7",6,316.998191039493,"amb_combo",1020
"Mexico",2006,"PT_natgov_7",7,189.998915764996,"amb_combo",1020
"Mexico",2007,"PT_natgov_4",1,253.999995274328,"lb2007",1020
"Mexico",2007,"PT_natgov_4",2,503.999990623077,"lb2007",1020
"Mexico",2007,"PT_natgov_4",3,376.999992985912,"lb2007",1020
"Mexico",2007,"PT_natgov_4",4,61.9999988464896,"lb2007",1020
"Mexico",2008,"PT_natgov_4",1,252.047446116212,"lb2008",1020
"Mexico",2008,"PT_natgov_4",2,510.096021901857,"lb2008",1020
"Mexico",2008,"PT_natgov_4",3,354.066650496583,"lb2008",1020
"Mexico",2008,"PT_natgov_4",4,79.0148739808759,"lb2008",1020
"Mexico",2008,"PT_natgov_7",1,124.999286687497,"amb_combo",1020
"Mexico",2008,"PT_natgov_7",2,107.999383697998,"amb_combo",1020
"Mexico",2008,"PT_natgov_7",3,173.999007068996,"amb_combo",1020
"Mexico",2008,"PT_natgov_7",4,234.998658972495,"amb_combo",1020
"Mexico",2008,"PT_natgov_7",5,356.997962779493,"amb_combo",1020
"Mexico",2008,"PT_natgov_7",6,282.998385060494,"amb_combo",1020
"Mexico",2008,"PT_natgov_7",7,247.998584787995,"amb_combo",1020
"Mexico",2008,"PT_natgov_right_4",1,52.9799764113325,"pipa200711",1020
"Mexico",2008,"PT_natgov_right_4",2,597.774073471261,"pipa200711",1020
"Mexico",2008,"PT_natgov_right_4",3,100.961841840464,"pipa200711",1020
"Mexico",2008,"PT_natgov_right_4",4,87.9667532867407,"pipa200711",1020
"Mexico",2009,"PT_natgov_4",1,291.000000025791,"lb2009",1020
"Mexico",2009,"PT_natgov_4",2,498.000000044138,"lb2009",1020
"Mexico",2009,"PT_natgov_4",3,320.000000028362,"lb2009",1020
"Mexico",2009,"PT_natgov_4",4,85.0000000075335,"lb2009",1020
"Mexico",2010,"PT_natgov_4",1,264.000000075871,"lb2010",1020
"Mexico",2010,"PT_natgov_4",2,520.000000149442,"lb2010",1020
"Mexico",2010,"PT_natgov_4",3,340.000000097712,"lb2010",1020
"Mexico",2010,"PT_natgov_4",4,69.0000000198299,"lb2010",1020
"Mexico",2010,"PT_natgov_7",1,135.999223915997,"amb_combo",1020
"Mexico",2010,"PT_natgov_7",2,103.999406523998,"amb_combo",1020
"Mexico",2010,"PT_natgov_7",3,143.999178263997,"amb_combo",1020
"Mexico",2010,"PT_natgov_7",4,266.998476364494,"amb_combo",1020
"Mexico",2010,"PT_natgov_7",5,386.997791584492,"amb_combo",1020
"Mexico",2010,"PT_natgov_7",6,269.998459244994,"amb_combo",1020
"Mexico",2010,"PT_natgov_7",7,221.998733156995,"amb_combo",1020
"Mexico",2011,"PT_natgov_4",1,337.000000110087,"lb2011",1020
"Mexico",2011,"PT_natgov_4",2,482.000000157453,"lb2011",1020
"Mexico",2011,"PT_natgov_4",3,317.000000103553,"lb2011",1020
"Mexico",2011,"PT_natgov_4",4,58.0000000189467,"lb2011",1020
"Mexico",2012,"PT_natgov_4",1,521.432307697588,"wvs_combo",1020
"Mexico",2012,"PT_natgov_4",2,700.580835678141,"wvs_combo",1020
"Mexico",2012,"PT_natgov_4",3,575.47711502133,"wvs_combo",1020
"Mexico",2012,"PT_natgov_4",4,199.165123285643,"wvs_combo",1020
"Mexico",2013,"PT_natgov_4",1,341.11259810239,"lb2013",1020
"Mexico",2013,"PT_natgov_4",2,438.144627474625,"lb2013",1020
"Mexico",2013,"PT_natgov_4",3,306.101041112409,"lb2013",1020
"Mexico",2013,"PT_natgov_4",4,98.032359571948,"lb2013",1020
"Mexico",2015,"PT_natgov_4",1,510.748048913698,"lb2015",1020
"Mexico",2015,"PT_natgov_4",2,424.452700767179,"lb2015",1020
"Mexico",2015,"PT_natgov_4",3,205.704027558562,"lb2015",1020
"Mexico",2015,"PT_natgov_4",4,47.1614111963532,"lb2015",1020
"Mexico",2016,"PT_natgov_4",1,370.870074192883,"lb2016",1020
"Mexico",2016,"PT_natgov_4",2,451.417215255644,"lb2016",1020
"Mexico",2016,"PT_natgov_4",3,288.774865321297,"lb2016",1020
"Mexico",2016,"PT_natgov_4",4,51.5299575109583,"lb2016",1020
"Mexico",2017,"PT_natgov_4",1,603.00936231758,"lb2017",1020
"Mexico",2017,"PT_natgov_4",2,407.357406157966,"lb2017",1020
"Mexico",2017,"PT_natgov_4",3,154.514878197849,"lb2017",1020
"Mexico",2017,"PT_natgov_4",4,25.0835841230275,"lb2017",1020
"Mexico",2017,"PT_natgov_right_4",1,426.991496389973,"pew2017",1020
"Mexico",2017,"PT_natgov_right_4",2,385.259628185303,"pew2017",1020
"Mexico",2017,"PT_natgov_right_4",3,152.07255125781,"pew2017",1020
"Mexico",2017,"PT_natgov_right_4",4,21.5852928902248,"pew2017",1020
"Mexico",2018,"PT_natgov_4",1,1894.4421536193,"wvs7, lb2018, wellcome2018",1020
"Mexico",2018,"PT_natgov_4",2,1165.5545365593,"wvs7, lb2018, wellcome2018",1020
"Mexico",2018,"PT_natgov_4",3,709.589363431073,"wvs7, lb2018, wellcome2018",1020
"Mexico",2018,"PT_natgov_4",4,168.166925573771,"wvs7, lb2018, wellcome2018",1020
"Chile",1990,"PT_natgov_4",1,117.097082534775,"wvs_combo",993
"Chile",1990,"PT_natgov_4",2,484.401606383172,"wvs_combo",993
"Chile",1990,"PT_natgov_4",3,456.378372956046,"wvs_combo",993
"Chile",1990,"PT_natgov_4",4,423.350990702648,"wvs_combo",993
"Chile",1995,"PT_natgov_4",1,148.967571577614,"lb1995",993
"Chile",1995,"PT_natgov_4",2,338.161038960288,"lb1995",993
"Chile",1995,"PT_natgov_4",3,557.428899582627,"lb1995",993
"Chile",1995,"PT_natgov_4",4,168.172899247252,"lb1995",993
"Chile",1996,"PT_natgov_4",1,328.373942484156,"wvs_combo, lb1996",993
"Chile",1996,"PT_natgov_4",2,711.540265674846,"wvs_combo, lb1996",993
"Chile",1996,"PT_natgov_4",3,907.998324154732,"wvs_combo, lb1996",993
"Chile",1996,"PT_natgov_4",4,215.624236980398,"wvs_combo, lb1996",993
"Chile",2000,"PT_natgov_4",1,160.853351965146,"wvs_combo",993
"Chile",2000,"PT_natgov_4",2,341.976841841805,"wvs_combo",993
"Chile",2000,"PT_natgov_4",3,506.126258999831,"wvs_combo",993
"Chile",2000,"PT_natgov_4",4,177.774045828581,"wvs_combo",993
"Chile",2002,"PT_natgov_4",1,305.399314395087,"lb2002",993
"Chile",2002,"PT_natgov_4",2,350.684470910096,"lb2002",993
"Chile",2002,"PT_natgov_4",3,376.589481275321,"lb2002",993
"Chile",2002,"PT_natgov_4",4,145.987138192368,"lb2002",993
"Chile",2003,"PT_natgov_4",1,251.218287673392,"lb2003",993
"Chile",2003,"PT_natgov_4",2,388.244308655374,"lb2003",993
"Chile",2003,"PT_natgov_4",3,428.475849962657,"lb2003",993
"Chile",2003,"PT_natgov_4",4,119.709156779563,"lb2003",993
"Chile",2004,"PT_natgov_4",1,169.187281065668,"lb2004",993
"Chile",2004,"PT_natgov_4",2,371.297669007962,"lb2004",993
"Chile",2004,"PT_natgov_4",3,481.970988020138,"lb2004",993
"Chile",2004,"PT_natgov_4",4,152.27176841533,"lb2004",993
"Chile",2005,"PT_natgov_4",1,118.319981949795,"lb2005",993
"Chile",2005,"PT_natgov_4",2,352.986033712734,"lb2005",993
"Chile",2005,"PT_natgov_4",3,496.725910456858,"lb2005",993
"Chile",2005,"PT_natgov_4",4,210.153250046534,"lb2005",993
"Chile",2006,"PT_natgov_4",1,296.558411943703,"wvs_combo, lb2006",993
"Chile",2006,"PT_natgov_4",2,689.45890826732,"wvs_combo, lb2006",993
"Chile",2006,"PT_natgov_4",3,901.926317932829,"wvs_combo, lb2006",993
"Chile",2006,"PT_natgov_4",4,284.773451995003,"wvs_combo, lb2006",993
"Chile",2006,"PT_natgov_7",1,103.999406523998,"amb_combo",993
"Chile",2006,"PT_natgov_7",2,84.9995149474982,"amb_combo",993
"Chile",2006,"PT_natgov_7",3,125.999280980997,"amb_combo",993
"Chile",2006,"PT_natgov_7",4,323.998151093993,"amb_combo",993
"Chile",2006,"PT_natgov_7",5,425.997569030991,"amb_combo",993
"Chile",2006,"PT_natgov_7",6,262.998499190495,"amb_combo",993
"Chile",2006,"PT_natgov_7",7,167.999041307997,"amb_combo",993
"Chile",2007,"PT_natgov_4",1,191.127904056064,"lb2007",993
"Chile",2007,"PT_natgov_4",2,459.118089724105,"lb2007",993
"Chile",2007,"PT_natgov_4",3,437.87513365133,"lb2007",993
"Chile",2007,"PT_natgov_4",4,99.9623502231998,"lb2007",993
"Chile",2008,"PT_natgov_4",1,153.764504318287,"lb2008",993
"Chile",2008,"PT_natgov_4",2,410.073767570419,"lb2008",993
"Chile",2008,"PT_natgov_4",3,527.146538989889,"lb2008",993
"Chile",2008,"PT_natgov_4",4,98.7130708555,"lb2008",993
"Chile",2008,"PT_natgov_7",1,106.999389404498,"amb_combo",993
"Chile",2008,"PT_natgov_7",2,100.999423643498,"amb_combo",993
"Chile",2008,"PT_natgov_7",3,148.999149731497,"amb_combo",993
"Chile",2008,"PT_natgov_7",4,331.998105441993,"amb_combo",993
"Chile",2008,"PT_natgov_7",5,382.997814410492,"amb_combo",993
"Chile",2008,"PT_natgov_7",6,286.998362234494,"amb_combo",993
"Chile",2008,"PT_natgov_7",7,147.999155437997,"amb_combo",993
"Chile",2009,"PT_natgov_4",1,85.9678289316608,"lb2009",993
"Chile",2009,"PT_natgov_4",2,328.284608754424,"lb2009",993
"Chile",2009,"PT_natgov_4",3,530.924840861862,"lb2009",993
"Chile",2009,"PT_natgov_4",4,242.884838506462,"lb2009",993
"Chile",2010,"PT_natgov_4",1,140.45504822543,"lb2010",993
"Chile",2010,"PT_natgov_4",2,381.54905161909,"lb2010",993
"Chile",2010,"PT_natgov_4",3,530.140632961606,"lb2010",993
"Chile",2010,"PT_natgov_4",4,135.704970582384,"lb2010",993
"Chile",2010,"PT_natgov_7",1,131.23194677394,"amb_chile2010",993
"Chile",2010,"PT_natgov_7",2,78.10414083115,"amb_chile2010",993
"Chile",2010,"PT_natgov_7",3,170.82956430094,"amb_chile2010",993
"Chile",2010,"PT_natgov_7",4,323.131523452707,"amb_chile2010",993
"Chile",2010,"PT_natgov_7",5,569.651616929133,"amb_chile2010",993
"Chile",2010,"PT_natgov_7",6,416.896554340133,"amb_chile2010",993
"Chile",2010,"PT_natgov_7",7,211.932066641697,"amb_chile2010",993
"Chile",2011,"PT_natgov_4",1,293.456469629684,"lb2011",993
"Chile",2011,"PT_natgov_4",2,487.026153630479,"lb2011",993
"Chile",2011,"PT_natgov_4",3,336.946627075059,"lb2011",993
"Chile",2011,"PT_natgov_4",4,69.2043098465008,"lb2011",993
"Chile",2012,"PT_natgov_4",1,253.209930609385,"wvs_combo",993
"Chile",2012,"PT_natgov_4",2,396.328587040777,"wvs_combo",993
"Chile",2012,"PT_natgov_4",3,284.235653332274,"wvs_combo",993
"Chile",2012,"PT_natgov_4",4,52.0431477932333,"wvs_combo",993
"Chile",2013,"PT_natgov_4",1,318.469465908097,"lb2013",993
"Chile",2013,"PT_natgov_4",2,458.694089225994,"lb2013",993
"Chile",2013,"PT_natgov_4",3,293.336186782283,"lb2013",993
"Chile",2013,"PT_natgov_4",4,84.0229090240742,"lb2013",993
"Chile",2015,"PT_natgov_4",1,216.128799584218,"lb2015",993
"Chile",2015,"PT_natgov_4",2,435.466344151362,"lb2015",993
"Chile",2015,"PT_natgov_4",3,383.267652672429,"lb2015",993
"Chile",2015,"PT_natgov_4",4,89.4133318228353,"lb2015",993
"Chile",2016,"PT_natgov_4",1,424.149051604884,"lb2016",993
"Chile",2016,"PT_natgov_4",2,425.131960466717,"lb2016",993
"Chile",2016,"PT_natgov_4",3,281.113480966994,"lb2016",993
"Chile",2016,"PT_natgov_4",4,44.1645166164243,"lb2016",993
"Chile",2017,"PT_natgov_4",1,429.481127354476,"lb2017",993
"Chile",2017,"PT_natgov_4",2,389.618295466161,"lb2017",993
"Chile",2017,"PT_natgov_4",3,251.01644303596,"lb2017",993
"Chile",2017,"PT_natgov_4",4,41.6186827769272,"lb2017",993
"Chile",2017,"PT_natgov_right_4",1,320.601354182953,"pew2017",993
"Chile",2017,"PT_natgov_right_4",2,502.987116196049,"pew2017",993
"Chile",2017,"PT_natgov_right_4",3,94.8038649844703,"pew2017",993
"Chile",2017,"PT_natgov_right_4",4,49.441859148681,"pew2017",993
"Chile",2018,"PT_natgov_4",1,827.80919776367,"wvs7, lb2018, wellcome2018",993
"Chile",2018,"PT_natgov_4",2,1004.29437655349,"wvs7, lb2018, wellcome2018",993
"Chile",2018,"PT_natgov_4",3,1024.5871268218,"wvs7, lb2018, wellcome2018",993
"Chile",2018,"PT_natgov_4",4,218.991181098982,"wvs7, lb2018, wellcome2018",993
"United States",1991,"PT_natgov_right_5",1,41.8570342937423,"isjp_comb9196",993
"United States",1991,"PT_natgov_right_5",2,180.383885884937,"isjp_comb9196",993
"United States",1991,"PT_natgov_right_5",3,761.399385724265,"isjp_comb9196",993
"United States",1991,"PT_natgov_right_5",4,300.9720084931,"isjp_comb9196",993
"United States",1991,"PT_natgov_right_5",5,108.628969952807,"isjp_comb9196",993
"United States",1974,"PT_natgov_right_4",1,235,"pa_w1",993
"United States",1974,"PT_natgov_right_4",2,861,"pa_w1",993
"United States",1974,"PT_natgov_right_4",3,493,"pa_w1",993
"United States",1974,"PT_natgov_right_4",4,82,"pa_w1",993
"United States",1981,"PT_natgov_right_4",1,173,"pa_w2",993
"United States",1981,"PT_natgov_right_4",2,1090,"pa_w2",993
"United States",1981,"PT_natgov_right_4",3,723,"pa_w2",993
"United States",1981,"PT_natgov_right_4",4,78,"pa_w2",993
"United States",1987,"PT_natgov_right_4",1,176.998193468876,"usgss",993
"United States",1987,"PT_natgov_right_4",2,989.989895673373,"usgss",993
"United States",1987,"PT_natgov_right_4",3,545.99442731077,"usgss",993
"United States",1987,"PT_natgov_right_4",4,67.9993059654438,"usgss",993
"United States",1995,"PT_natgov_4",1,213.412512192915,"wvs_combo",993
"United States",1995,"PT_natgov_4",2,828.438446073883,"wvs_combo",993
"United States",1995,"PT_natgov_4",3,387.961308789555,"wvs_combo",993
"United States",1995,"PT_natgov_4",4,70.888859054908,"wvs_combo",993
"United States",1999,"PT_natgov_4",1,181.424593956221,"wvs_combo",993
"United States",1999,"PT_natgov_4",2,555.127060603854,"wvs_combo",993
"United States",1999,"PT_natgov_4",3,351.433015833147,"wvs_combo",993
"United States",1999,"PT_natgov_4",4,96.0471561553326,"wvs_combo",993
"United States",2005,"PT_dntrustgov_4",1,195.416446478797,"gallup_vop2005",993
"United States",2005,"PT_dntrustgov_4",2,232.057030193572,"gallup_vop2005",993
"United States",2005,"PT_dntrustgov_4",3,135.705865610276,"gallup_vop2005",993
"United States",2005,"PT_dntrustgov_4",4,99.0652818955014,"gallup_vop2005",993
"United States",2006,"PT_natgov_4",1,140.317559183275,"wvs_combo",993
"United States",2006,"PT_natgov_4",2,604.84985387298,"wvs_combo",993
"United States",2006,"PT_natgov_4",3,400.143760683998,"wvs_combo",993
"United States",2006,"PT_natgov_4",4,59.7743393567671,"wvs_combo",993
"United States",2008,"PT_natgov_7",1,364.925148437315,"amb_combo",993
"United States",2008,"PT_natgov_7",2,267.657067095323,"amb_combo",993
"United States",2008,"PT_natgov_7",3,255.281016168862,"amb_combo",993
"United States",2008,"PT_natgov_7",4,297.584319106203,"amb_combo",993
"United States",2008,"PT_natgov_7",5,204.601796566205,"amb_combo",993
"United States",2008,"PT_natgov_7",6,88.8414143530724,"amb_combo",993
"United States",2008,"PT_natgov_7",7,19.8206197845469,"amb_combo",993
"United States",2008,"PT_natgov_right_4",2,584.758992473609,"pipa200711",993
"United States",2008,"PT_natgov_right_4",3,365.181980803547,"pipa200711",993
"United States",2008,"PT_natgov_right_4",4,32.047887617874,"pipa200711",993
"United States",2010,"PT_natgov_7",1,341.840116164968,"amb_us2010",993
"United States",2010,"PT_natgov_7",2,243.476760107391,"amb_us2010",993
"United States",2010,"PT_natgov_7",3,226.370983077931,"amb_us2010",993
"United States",2010,"PT_natgov_7",4,275.732662196736,"amb_us2010",993
"United States",2010,"PT_natgov_7",5,238.124416354186,"amb_us2010",993
"United States",2010,"PT_natgov_7",6,129.684679546857,"amb_us2010",993
"United States",2010,"PT_natgov_7",7,44.7703825519304,"amb_us2010",993
"United States",2011,"PT_natgov_4",1,314.981143720892,"wvs_combo",993
"United States",2011,"PT_natgov_4",2,1143.09771638541,"wvs_combo",993
"United States",2011,"PT_natgov_4",3,645.214933064263,"wvs_combo",993
"United States",2011,"PT_natgov_4",4,82.9487709442919,"wvs_combo",993
"United States",2017,"PT_natgov_4",1,752.412821608465,"wvs7",993
"United States",2017,"PT_natgov_4",2,954.163778631905,"wvs7",993
"United States",2017,"PT_natgov_4",3,650.574881346881,"wvs7",993
"United States",2017,"PT_natgov_4",4,215.025723566158,"wvs7",993
"United States",2017,"PT_natgov_right_4",1,342.218758671243,"pew2017",993
"United States",2017,"PT_natgov_right_4",2,360.414772111913,"pew2017",993
"United States",2017,"PT_natgov_right_4",3,548.835775337329,"pew2017",993
"United States",2017,"PT_natgov_right_4",4,224.525111469769,"pew2017",993
"United States",2018,"PT_natgov_4",1,218.485227871644,"wellcome2018",993
"United States",2018,"PT_natgov_4",2,273.758195989399,"wellcome2018",993
"United States",2018,"PT_natgov_4",3,382.132075549534,"wellcome2018",993
"United States",2018,"PT_natgov_4",4,94.980033658873,"wellcome2018",993
"Guatemala",1996,"PT_natgov_4",1,93.9999869641528,"lb1996",991
"Guatemala",1996,"PT_natgov_4",2,478.999933572651,"lb1996",991
"Guatemala",1996,"PT_natgov_4",3,235.999967271703,"lb1996",991
"Guatemala",1996,"PT_natgov_4",4,39.999994452831,"lb1996",991
"Guatemala",2002,"PT_natgov_4",1,508.529622699516,"lb2002",991
"Guatemala",2002,"PT_natgov_4",2,304.093255547145,"lb2002",991
"Guatemala",2002,"PT_natgov_4",3,112.282064566823,"lb2002",991
"Guatemala",2002,"PT_natgov_4",4,47.4151592848881,"lb2002",991
"Guatemala",2003,"PT_natgov_4",1,586.450128796468,"lb2003",991
"Guatemala",2003,"PT_natgov_4",2,210.05536264132,"lb2003",991
"Guatemala",2003,"PT_natgov_4",3,55.3143687641887,"lb2003",991
"Guatemala",2003,"PT_natgov_4",4,21.149764534841,"lb2003",991
"Guatemala",2004,"PT_natgov_4",1,611.211259144427,"wvs_combo, lb2004",991
"Guatemala",2004,"PT_natgov_4",2,757.780145190926,"wvs_combo, lb2004",991
"Guatemala",2004,"PT_natgov_4",3,438.163526734078,"wvs_combo, lb2004",991
"Guatemala",2004,"PT_natgov_4",4,148.096838383676,"wvs_combo, lb2004",991
"Guatemala",2004,"PT_natgov_7",1,227.998698917995,"amb_combo",991
"Guatemala",2004,"PT_natgov_7",2,174.999001362496,"amb_combo",991
"Guatemala",2004,"PT_natgov_7",3,209.998801634996,"amb_combo",991
"Guatemala",2004,"PT_natgov_7",4,261.998504896995,"amb_combo",991
"Guatemala",2004,"PT_natgov_7",5,272.998442125494,"amb_combo",991
"Guatemala",2004,"PT_natgov_7",6,207.998813047996,"amb_combo",991
"Guatemala",2004,"PT_natgov_7",7,165.999052720997,"amb_combo",991
"Guatemala",2005,"PT_dntrustgov_4",1,55.1712174249055,"gallup_vop2005",991
"Guatemala",2005,"PT_dntrustgov_4",2,49.4308595425454,"gallup_vop2005",991
"Guatemala",2005,"PT_dntrustgov_4",3,37.631235006583,"gallup_vop2005",991
"Guatemala",2005,"PT_dntrustgov_4",4,14.6698034771425,"gallup_vop2005",991
"Guatemala",2005,"PT_natgov_4",1,334.183656662649,"lb2005",991
"Guatemala",2005,"PT_natgov_4",2,390.032733750073,"lb2005",991
"Guatemala",2005,"PT_natgov_4",3,229.863052033673,"lb2005",991
"Guatemala",2005,"PT_natgov_4",4,30.2437462704981,"lb2005",991
"Guatemala",2006,"PT_natgov_4",1,283.224613301116,"lb2006",991
"Guatemala",2006,"PT_natgov_4",2,436.654880567532,"lb2006",991
"Guatemala",2006,"PT_natgov_4",3,222.143549241203,"lb2006",991
"Guatemala",2006,"PT_natgov_4",4,36.8901392210585,"lb2006",991
"Guatemala",2006,"PT_natgov_7",1,173.999007068996,"amb_combo",991
"Guatemala",2006,"PT_natgov_7",2,215.998767395996,"amb_combo",991
"Guatemala",2006,"PT_natgov_7",3,264.998487777495,"amb_combo",991
"Guatemala",2006,"PT_natgov_7",4,307.998242397994,"amb_combo",991
"Guatemala",2006,"PT_natgov_7",5,269.998459244994,"amb_combo",991
"Guatemala",2006,"PT_natgov_7",6,128.999263861497,"amb_combo",991
"Guatemala",2006,"PT_natgov_7",7,57.9996690229988,"amb_combo",991
"Guatemala",2007,"PT_natgov_4",1,268.498077996002,"lb2007",991
"Guatemala",2007,"PT_natgov_4",2,393.574609224861,"lb2007",991
"Guatemala",2007,"PT_natgov_4",3,246.271838775903,"lb2007",991
"Guatemala",2007,"PT_natgov_4",4,48.148433428255,"lb2007",991
"Guatemala",2008,"PT_natgov_4",1,309.709736148964,"lb2008",991
"Guatemala",2008,"PT_natgov_4",2,372.875189825632,"lb2008",991
"Guatemala",2008,"PT_natgov_4",3,224.5220385205,"lb2008",991
"Guatemala",2008,"PT_natgov_4",4,60.0764704208207,"lb2008",991
"Guatemala",2008,"PT_natgov_7",1,206.998818754496,"amb_combo",991
"Guatemala",2008,"PT_natgov_7",2,127.999269567997,"amb_combo",991
"Guatemala",2008,"PT_natgov_7",3,216.998761689496,"amb_combo",991
"Guatemala",2008,"PT_natgov_7",4,276.998419299494,"amb_combo",991
"Guatemala",2008,"PT_natgov_7",5,253.998550548995,"amb_combo",991
"Guatemala",2008,"PT_natgov_7",6,174.999001362496,"amb_combo",991
"Guatemala",2008,"PT_natgov_7",7,164.999058427497,"amb_combo",991
"Guatemala",2009,"PT_natgov_4",1,275.873783658451,"lb2009",991
"Guatemala",2009,"PT_natgov_4",2,400.948862657536,"lb2009",991
"Guatemala",2009,"PT_natgov_4",3,251.907674887326,"lb2009",991
"Guatemala",2009,"PT_natgov_4",4,57.0856130900595,"lb2009",991
"Guatemala",2010,"PT_natgov_4",1,345.5260043223,"lb2010",991
"Guatemala",2010,"PT_natgov_4",2,395.185785137572,"lb2010",991
"Guatemala",2010,"PT_natgov_4",3,185.826919244405,"lb2010",991
"Guatemala",2010,"PT_natgov_4",4,55.1941665578622,"lb2010",991
"Guatemala",2010,"PT_natgov_7",1,270.998453538494,"amb_combo",991
"Guatemala",2010,"PT_natgov_7",2,207.998813047996,"amb_combo",991
"Guatemala",2010,"PT_natgov_7",3,233.998664678995,"amb_combo",991
"Guatemala",2010,"PT_natgov_7",4,270.998453538494,"amb_combo",991
"Guatemala",2010,"PT_natgov_7",5,190.998910058496,"amb_combo",991
"Guatemala",2010,"PT_natgov_7",6,140.999195383497,"amb_combo",991
"Guatemala",2010,"PT_natgov_7",7,124.999286687497,"amb_combo",991
"Guatemala",2011,"PT_natgov_4",1,423.499138161181,"lb2011",991
